user_id,url,date,text,num_comments,num_likes,is_video,video_view_count,is_top,other_tags
4207328454,https://www.instagram.com/p/B8G3zKilfvs/,2020-02-03 14:02:55,#royalenfield #bikersofinstagram #bikelovers❤ #soul,0,4,False,,False,"royalenfield,bikersofinstagram,bikelovers❤,soul"
3510185926,https://www.instagram.com/p/B8G3xdGAmrz/,2020-02-03 14:02:41,"Pic of the day
Enroute Konkan
Mumbai to Rantagiri
Solo ride
Follow for ride details and more.
#solotravels #solobikeride #solotravels #SoloRider #solo #solobikeridesforthesoul #solo_traveling #solotraveller #solobikeridesforthesoul #trippers #riders #picoftheday #pictureofday #riderslife #ridersofindia #bikersofinstagtam #bikersofinstagtam #bikerslifestyle #bikersaroundtheglobe #bikers #bikerslife #bikers #bikerstouring #bikers_lifestyle #bikerstouring #tourer #topindianphoto #IndianRider #indianphotography #india_gram #indiaphotos #india_clicks #royalenfield #royalenfieldbullet #royalenfieldindia",0,4,False,,False,"solotravels,solobikeride,solotravels,SoloRider,solo,solobikeridesforthesoul,solo_traveling,solotraveller,solobikeridesforthesoul,trippers,riders,picoftheday,pictureofday,riderslife,ridersofindia,bikersofinstagtam,bikersofinstagtam,bikerslifestyle,bikersaroundtheglobe,bikers,bikerslife,bikers,bikerstouring,bikers_lifestyle,bikerstouring,tourer,topindianphoto,IndianRider,indianphotography,india_gram,indiaphotos,india_clicks,royalenfield,royalenfieldbullet,royalenfieldindia"
5397272351,https://www.instagram.com/p/B8G3wR1Hcha/,2020-02-03 14:02:32,"◽️S.HADE◽️
. . . . . . . . . . . . . . . . . . 📸:@__2stroker__ 
#shaderoom #royalenfield #interceptor #daytrip #vibes #light #lightroom #grandedeus #instamood #model #modelsearch",3,19,False,,False,"shaderoom,royalenfield,interceptor,daytrip,vibes,light,lightroom,grandedeus,instamood,model,modelsearch"
340641217,https://www.instagram.com/p/B8G3uHKFa9q/,2020-02-03 14:02:14,"""Existem altos e baixos em nossas vidas, diante a isso, precisamos encara-la assim como andamos de moto, primeiro 'colocar' a primeira marcha para baixo, as seguintes, sai todas para cima."" ⬆️ #RoyalEnfield #royalenfieldcampinas #interceptor650 #PolowBrasil #Polo6n #Instamoto #instacar",0,4,False,,False,"RoyalEnfield,royalenfieldcampinas,interceptor650,PolowBrasil,Polo6n,Instamoto,instacar"
5762732473,https://www.instagram.com/p/B8G3L0ynZX5/,2020-02-03 14:02:13,"It’s been a long Time🤙
.
.
#Royalenfield# classic350 #Bullet #visitNepal2020 #GoproHero8Black 
#motovlog #prabalManander #tikapurpark🍃",0,3,True,6.0,False,"Royalenfield,,Bullet,visitNepal2020,GoproHero8Black,motovlog,prabalManander,tikapurpark🍃"
5671644021,https://www.instagram.com/p/B8G3jvKnorW/,2020-02-03 14:00:49,""" STAY BIKER😎
. . . . . 
Stay tuned @the_ray_kid
. . . . . . . . . .  #keralatourism #keralagram #followforfollowback #pdarmy #biker #kerala🌴 #ride #like4likes #pulsar #mood #keralavibes #follow4followback #moodygrams #vasco #likeforlikes #keraladiaries #kerala #ktm #keralagodsowncountry #keratintreatment #yamaha #nature #kerala360 #instapic #picoftheday #royalenfield #mallugram #likeforfollow #keralam #keralagallery @docalappuzha @doc_cochin @bikersclub.india @riders_f_kl @bike_riders_kerala @hyper_riders_club @doc_kottayam @bajajdominar @biker_souls_kerala @docvadodara @vandi_bhranthanmar @bikersvault @explore_riders @riders_of_kerala46",3,33,False,,False,"keralatourism,keralagram,followforfollowback,pdarmy,biker,kerala🌴,ride,like4likes,pulsar,mood,keralavibes,follow4followback,moodygrams,vasco,likeforlikes,keraladiaries,kerala,ktm,keralagodsowncountry,keratintreatment,yamaha,nature,kerala360,instapic,picoftheday,royalenfield,mallugram,likeforfollow,keralam,keralagallery"
16442775760,https://www.instagram.com/p/B8G3jOHlYiy/,2020-02-03 14:00:45,"Journey.

#illustration #instaartist #artgram #drawing #sketch #sketchbook #digitalart #digitalillustration #illustration_daily #royalenfield #classic350 #journey #biketrip #artistsoninstagram #artist #art #storybook #storybookillustration #bliss #illustrationartists",0,5,False,,False,"illustration,instaartist,artgram,drawing,sketch,sketchbook,digitalart,digitalillustration,illustration_daily,royalenfield,classic350,journey,biketrip,artistsoninstagram,artist,art,storybook,storybookillustration,bliss,illustrationartists"
2110621707,https://www.instagram.com/p/B8G3i9IpiF8/,2020-02-03 14:00:42,"@indian_riders_360
@motographers.kerala
@mallugraam
@ithu_keralagram
@_frkz_f_world
@life_on_two_wheel
@riders_of_cochin
@world_for_bikers
@southindianbikers
@bikers_of_kerala_
@bikersoul
@moodygram_keralam
@freaks_of_kerala
@vibesofkerala_clicks
#entekeralam #moodygramkerala #keralagram #keralaphotography #keralatalents #entekeralam
#keralatourism #prilaga  #keraladiaries #keralavibes #keralaattraction #keralagodsowncountry #keraladiaries #kerala_360 #keralam #vscokerala #keralagallery  #keralagram #keralaattraction #keralatourism  #keralagallery #keralatalents #keralablasters #keraladiaries #keralaphotography #keraladiaries #keralavibes #keralafood #bullet #royalenfield #bike #bikelife #bikegirl #love 
#keralagodsowncountry #vscokerala #bikegirl 
#moodygramkerala #keralasaree #entekeralam #canonphotography #instagood #inspirationalquotes #instadaily #instagram #biker",5,39,False,,False,"entekeralam,moodygramkerala,keralagram,keralaphotography,keralatalents,entekeralam,keralatourism,prilaga,keraladiaries,keralavibes,keralaattraction,keralagodsowncountry,keraladiaries,kerala_360,keralam,vscokerala,keralagallery,keralagram,keralaattraction,keralatourism,keralagallery,keralatalents,keralablasters,keraladiaries,keralaphotography,keraladiaries,keralavibes,keralafood,bullet,royalenfield,bike,bikelife,bikegirl,love,keralagodsowncountry,vscokerala,bikegirl,moodygramkerala,keralasaree,entekeralam,canonphotography,instagood,inspirationalquotes,instadaily,instagram,biker"
8711120707,https://www.instagram.com/p/B8G3g58AuX-/,2020-02-03 14:00:26,"That Moment When Your New Exhaust Arrives!!!!!🤙😜💥 @sammyemarques Credit:-@riderchicks
Follow:-@bikers__world__
 Follow for more updates!!!!!
Share with us ur bike pics for repost!!!!
.
.
.
.Tag @bikers__world_ @bikers__world__ @bikers__world__ @bikers__world__
.
.
#bikes #superbikelife #ridersbook #bikersofinsta #bikerporn #thebikerpage #bikefam #pistonaddictz #bikeaddict #shift_life #ratemybike #cfmoto #motolove #bikertube #savealappad #bikergirls #bikeswithoutlimits #tagstagram #instamotorcycle #instamotogallery #motorcyclemafia #bikersoul #royalenfield #bikekingz #maxwrist #bikerhood #killswitchbikes #deadlyriderz #motocrossrider #dirtbikesarecool",0,4,False,,False,"bikes,superbikelife,ridersbook,bikersofinsta,bikerporn,thebikerpage,bikefam,pistonaddictz,bikeaddict,shift_life,ratemybike,cfmoto,motolove,bikertube,savealappad,bikergirls,bikeswithoutlimits,tagstagram,instamotorcycle,instamotogallery,motorcyclemafia,bikersoul,royalenfield,bikekingz,maxwrist,bikerhood,killswitchbikes,deadlyriderz,motocrossrider,dirtbikesarecool"
3322757563,https://www.instagram.com/p/B8G3dSMA5ht/,2020-02-03 13:59:56,#mybeast #isback #🖤👽✌️ #royalenfield #royalenfieldclassic350 #modified #modifiedenfield #modifiedbikes #classic350 #caferacer,5,12,False,,False,"mybeast,isback,🖤👽✌️,royalenfield,royalenfieldclassic350,modified,modifiedenfield,modifiedbikes,classic350,caferacer"
